,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,result,sentiment
52,700b0005-9119-4020-829d-5b4fffb92222,Raphael Njuguna,https://play-lh.googleusercontent.com/a/AItbvmkpVqhSkTOwuw1efWBvj6-2Yl72Lveboyq0YMk0JQ=mo,Chef's kiss,0.9964576363563538,0,,2022-08-27 12:47:22,,,"[{'label': 'POSITIVE', 'score': 0.9964576363563538}]",POSITIVE
53,c647f8b3-727f-47cc-a3c8-86a436862408,Devy Depoy Firmansyah Wiradiredja,https://play-lh.googleusercontent.com/a-/AFdZucr9kumnyYwQD7iFfVYOqled-dGbf1Bch4NCpvDw,simple for networking,0.9987801909446716,0,0.245.0,2022-08-27 12:46:13,,,"[{'label': 'POSITIVE', 'score': 0.9987801909446716}]",POSITIVE
54,8a8d59c0-e9ee-40b2-99f8-d6b374e53bf1,Alexandra Talon,https://play-lh.googleusercontent.com/a/AItbvmmnYn2WMqu3KiKzPl5vBYkALDc8QrQEgv7UETOL=mo,Network professionals share their thoughts about how to get started in the business of learning,0.998647153377533,0,0.245.0,2022-08-27 12:37:31,,,"[{'label': 'POSITIVE', 'score': 0.998647153377533}]",POSITIVE
55,95d4db2f-0c09-4273-be0e-6d30e2d7f676,arch Subro,https://play-lh.googleusercontent.com/a-/AFdZucpzZ2QNufw8aWexPkFBdA14MJZFxZL_fsfaFnxc-w,Great.!,0.9986680746078491,0,0.247.1,2022-08-27 12:20:11,,,"[{'label': 'POSITIVE', 'score': 0.9986680746078491}]",POSITIVE
56,e5377df9-41b3-4bf3-bb25-2128dab46867,Aileen OC,https://play-lh.googleusercontent.com/a-/AFdZucoXeyQNWPJlvN9Pdl0g9v7rCmZtRZQMsMH0C6P1,Won't let me login,0.9994901418685913,0,0.247.1,2022-08-27 02:15:01,,,"[{'label': 'NEGATIVE', 'score': 0.9994901418685913}]",NEGATIVE
57,c7b8d703-ffbf-4916-8949-5886eee3cd26,Muskan Yashi,https://play-lh.googleusercontent.com/a/AItbvmnX9B9w_sEu4lUSx5jSBZn_jmXlG4j9esLUJdZb=mo,Time waste sign-in is not happening Even I had try with linkedin I'd,0.9995050430297852,0,,2022-08-27 01:04:08,,,"[{'label': 'NEGATIVE', 'score': 0.9995050430297852}]",NEGATIVE
58,3a2843fc-72c0-41c8-8307-db0e55c1c69e,kwanda mbatha,https://play-lh.googleusercontent.com/a/AItbvml4pixX_AdKKlzZ9ICdRzrDQ_Y87GJ0hfVuVJEI=mo,This app is Awesome,0.998752236366272,0,0.242.0,2022-08-26 18:19:08,,,"[{'label': 'POSITIVE', 'score': 0.998752236366272}]",POSITIVE
59,f48a8858-cfb2-4f1b-9d32-073817ee5287,Meiyou,https://play-lh.googleusercontent.com/a-/AFdZucoVIF6ubO1e7BeCGTpyhMHG2QBv0_4-CyGP9sIl,"i can't download certificate even it free, that's uncomfortable.",0.9994593262672424,0,0.245.0,2022-08-26 17:22:20,,,"[{'label': 'NEGATIVE', 'score': 0.9994593262672424}]",NEGATIVE
60,25eff6a6-286b-45bf-a8a8-550df3251169,Martins Onore,https://play-lh.googleusercontent.com/a/AItbvmlWznfzQgHZffInjSf_kAF2u1V0u4AjyF-MEe2S=mo,it's a great way to learn,0.998836100101471,0,0.246.1,2022-08-26 12:17:14,,,"[{'label': 'POSITIVE', 'score': 0.998836100101471}]",POSITIVE
61,90900236-84e8-4695-a729-29c57e578799,Zeena,https://play-lh.googleusercontent.com/a-/AFdZucqFWuuP8INkSGHc57KD2vhySTZy2GTxndXN0Qjf4w,I Love this app.. Getting genuine contacts and also i can search for good jobs,0.9989019632339478,0,0.225.3,2022-08-26 11:57:06,,,"[{'label': 'POSITIVE', 'score': 0.9989019632339478}]",POSITIVE
62,1999e992-b7e1-4d8b-959a-089fd82a742f,Tseliso Gregory,https://play-lh.googleusercontent.com/a/AItbvmkUZHmoT8WGvFl06tfZB6bk6DrDwagAzaZCzIDA=mo,good app for learning,0.9987964630126953,0,0.245.0,2022-08-26 09:01:58,,,"[{'label': 'POSITIVE', 'score': 0.9987964630126953}]",POSITIVE
63,6fad34f4-6b0c-4a08-a8fb-025c1e13066b,Thauhir Benjamin,https://play-lh.googleusercontent.com/a-/AFdZucq_wrpOk4B6eAe_NipyGX60gWiONsSwRMrFxHTM3g,doesn't want to add a certificate to my account even after I finished all the videos in the course,0.9993997812271118,1,0.245.0,2022-08-26 01:08:29,,,"[{'label': 'NEGATIVE', 'score': 0.9993997812271118}]",NEGATIVE
64,5fd8684b-1eb6-4565-a9e7-5a3d2f3752b0,Kibirango Douglas,https://play-lh.googleusercontent.com/a-/AFdZucocz_IfQxH1_jAU3MMOAR_Ulqq9dkrH2iP8dwZt3Q,It productive. The interface itself is appealing.,0.9986106157302856,0,0.232.0,2022-08-25 21:06:07,,,"[{'label': 'POSITIVE', 'score': 0.9986106157302856}]",POSITIVE
65,db704354-796b-4819-a156-faf4388ea79f,VICTOR OGUNLEYE,https://play-lh.googleusercontent.com/a-/AFdZucqx7DzJOHz_KTYB5DWanjJAt3jJsc1yHKEyZJNVmQ,👍 👌 👍 Great!,0.9986783862113953,0,0.245.0,2022-08-25 19:56:39,,,"[{'label': 'POSITIVE', 'score': 0.9986783862113953}]",POSITIVE
66,52007f8b-def0-454b-b819-4c9e5729edf3,s sinha,https://play-lh.googleusercontent.com/a-/AFdZucrr1iQXcAtDuqsA-nb2uT9sS0VF9o6EJceOkgnn,usefull app,0.9985711574554443,0,0.238.3.5,2022-08-25 13:15:37,,,"[{'label': 'POSITIVE', 'score': 0.9985711574554443}]",POSITIVE
67,9e12be65-3509-49ea-93cf-f7834aa020e4,Mikele Sarnelli,https://play-lh.googleusercontent.com/a-/AFdZuco37NFcPFSvlzpT0SKaHXHUKG3nouos9jxMopMNHeg,always Something to learn and do!,0.9986349940299988,0,0.244.9,2022-08-25 12:30:35,,,"[{'label': 'POSITIVE', 'score': 0.9986349940299988}]",POSITIVE
68,7115bdd5-0385-48db-a05d-1dc22c8caa14,Ankit Gaur,https://play-lh.googleusercontent.com/a-/AFdZucq6Xf1QaIG6QZ37ALGgHm9muNEXgpVnMJFwS1RaYA,Unable to add certificate to profile after succesful completion.,0.9994468092918396,2,0.245.0,2022-08-24 23:37:42,,,"[{'label': 'NEGATIVE', 'score': 0.9994468092918396}]",NEGATIVE
69,4de21991-7792-4cac-a671-2bf398c7e59c,Richard Hanz Monfort Kalaw,https://play-lh.googleusercontent.com/a-/AFdZucrrZgOf_gOcp9LPHuYQpOJUAycDprB9LnRfuaM07A,"after few episodes, the app crash or doesn't load the videos",0.9993883371353149,2,0.245.0,2022-08-24 18:24:50,,,"[{'label': 'NEGATIVE', 'score': 0.9993883371353149}]",NEGATIVE
70,ee7ba7d3-272e-4bf6-8dc0-fa1b235802c6,Sinto Rajan,https://play-lh.googleusercontent.com/a-/AFdZucpk1Tdpi6UnLWno2Hc4HBoTHSDvc5IptJJ5tXEKNw,very good simple presentations,0.9987275004386902,1,0.245.0,2022-08-24 18:08:27,,,"[{'label': 'POSITIVE', 'score': 0.9987275004386902}]",POSITIVE
